product_id,qty,amount,stock_code
113,9,32.99,95615950
144,3,61.15,47486430
146,8,48.45,28565185
144,4,79.12,76219641
191,3,91.4,35378617
161,1,84.9,73231028
121,3,58.6,95110646
140,2,7.58,35001188
104,2,69.28,57701462
170,9,64.75,939300
146,7,28.04,28543268
144,2,32.16,58269190
101,4,56.33,49891942
195,2,71.68,36086573
163,9,91.87,72488492
132,6,65.29,87808261
131,8,96.94,92008847
180,9,41.38,63288506
198,1,7.2,24509527
177,5,28.5,93037716
193,5,89.8,99681036
121,5,16.4,99751388
108,8,37.59,99417888
118,1,96.59,61915749
199,5,84.28,3896044
141,8,22.71,95489483
180,9,47.62,10637111
164,9,20.95,12306114
125,6,13.69,8302779
180,4,82.13,42479147
179,8,32.12,95253404
162,3,69.28,99025908
148,1,52.89,89210079
115,5,84.52,24413497
175,3,60.19,41313176
122,4,88.47,67049622
129,8,7.52,4456087
134,2,73.58,72091739
184,4,48.14,11217886
124,3,32.08,91374769
104,9,11.64,58195987
172,2,76.02,36137251
171,5,56.32,50894888
181,5,77.33,69630668
113,6,13.27,64935201
108,7,46.51,25228700
134,2,43.4,45396359
159,7,53.74,97648932
182,7,62.73,10501719
162,4,13.28,12763511
101,8,68.85,74767991
178,6,34.83,98007431
105,9,99.57,4042006
158,7,71.59,27300213
187,4,77.04,74822430
156,7,74.52,90872143
176,1,68.31,37384456
122,8,36.19,12170425
165,7,5.44,56595482
129,1,70.46,85703834
156,3,42.53,97309253
193,3,66.95,7096266
128,3,86.88,439329
120,7,16.71,58006627
176,7,18.76,17299237
102,5,75.88,13942182
142,2,50.33,43989775
126,5,79.54,79522274
128,1,22.66,81569526
148,1,80.66,92116986
117,3,8.18,47258822
175,6,39.33,64989877
116,9,29.46,48591461
104,1,91.27,94436198
124,9,55.31,25286083
154,9,19.72,28437956
121,4,75.87,82817695
160,2,27.82,95325880
162,6,69.94,95611334
170,2,14.44,64081533
156,6,41.9,34919781
100,1,60.45,19003801
107,1,62.96,28532767
165,9,10.51,634700
184,2,62.36,5873135
133,7,87.48,27578094
107,6,37.32,16730816
144,6,68.33,56167863
198,9,65.5,58605066
117,2,71.26,32093452
199,3,67.91,32591187
132,6,85.75,10601914
173,5,9.45,93483230
159,8,8.73,18951097
169,6,13.23,17183178
106,9,46.41,374743
192,5,33.12,7274671
127,6,81.85,52565014
144,8,58.6,53538512
172,8,22.23,75202156
175,1,80.03,73144564
138,6,82.77,41438992
184,2,84.53,41395646
174,6,16.85,43419340
133,3,47.75,3788004
126,7,82.36,65168783
188,3,48.84,89469736
112,5,96.38,23875135
136,7,68.89,92125995
198,8,20.95,11571261
152,6,70.26,4031260
141,5,49.42,71848938
161,7,21.4,42380306
155,1,81.83,46156525
176,4,92.68,47599246
143,2,43.22,10367117
198,9,63.52,54935815
102,9,67.4,73046134
168,6,53.86,59411857
125,4,12.36,71415765
169,3,90.68,58669167
150,6,56.62,55011112
139,6,68.25,56431674
119,7,23.59,2036434
105,9,61.49,89279410
141,2,65.35,1185720
113,3,66.5,59791706
150,9,56.05,93050791
158,4,28.81,40773292
187,1,39.6,32533262
165,8,54.23,8453372
193,5,46.82,97990567
147,2,82.79,25336184
113,2,63.09,82450304
191,9,26.06,28704607
127,8,46.13,46611314
126,5,81.79,59772415
121,5,8.5,30741188
141,9,71.87,91769916
106,2,73.01,11105442
179,9,10.23,52541643
173,5,69.34,18990713
122,4,90.21,30774049
198,9,62.97,26401232
129,7,97.98,22821690
134,5,47.26,67542062
152,8,33.71,28361589
159,3,29.96,52186219
110,4,49.04,13442880
193,7,19.61,36561346
145,5,54.92,72034972
115,7,5.54,65879863
116,2,70.28,69213755
196,3,34.68,66833949
144,3,94.41,7369728
187,5,50.44,36954544
121,2,13.75,20606855
138,3,87.01,46415646
175,1,17.27,38742682
143,4,88.9,31940191
173,3,30.03,82728199
155,5,62.06,31451178
164,9,42.04,73756132
124,1,61.77,6672096
120,2,24.86,46236586
150,9,21.62,30563490
160,7,93.5,71528687
127,2,72.67,60256454
185,1,89.67,20535483
138,4,58.15,88242477
185,9,98.55,83237843
197,2,97.06,15927293
186,5,57.46,75237370
164,8,82.41,79117777
146,9,19.57,78133792
183,1,47.64,87496116
198,8,51.89,49467826
117,1,5.11,17712354
157,9,93.86,35289111
199,7,60.98,38346866
137,3,92.26,88547688
156,1,28.47,38070471
124,6,85.29,67857463
183,7,52.16,48628761
127,4,28.25,68338664
124,6,7.32,27153598
119,3,68.39,55669924
155,6,19.16,33971698
139,4,61.64,31597593
156,3,61.43,14449451
191,7,92.86,70103915
119,4,11.96,30641846
101,8,52.4,11587842
142,7,56.03,5497218
148,1,31.21,78125438
152,9,36.33,31007061
130,9,28.12,42953173
136,6,72.02,79775724
199,5,81.04,10531150
115,2,15.3,81551569
102,1,49.2,55420433
144,6,95.67,92367326
171,5,77.29,24139984
181,3,13.57,32180541
135,9,48.37,66833932
147,6,65.69,50416691
120,3,68.84,3057988
127,9,14.84,79828376
187,2,19.61,66906414
144,5,44.79,56642384
190,1,30.22,13437404
154,6,23.79,80144656
181,4,6.08,71426815
134,7,38.28,36045532
156,8,23.77,11785293
131,5,20.96,44946005
175,1,56.54,24880343
182,6,42.74,26567594
153,3,40.67,11264989
127,2,55.57,34061572
151,3,58.59,44398620
196,9,93.08,80929772
106,2,93.78,39563873
122,6,67.55,98747849
172,5,77.55,62284394
194,5,89.27,22561930
102,3,90.84,26038322
113,6,56.2,84514745
137,8,88.95,2093833
167,2,84.59,63568622
199,9,12.63,33301693
103,4,17.33,91110589
138,1,94.64,78477834
166,9,66.03,97602385
180,3,39.77,9302242
183,1,99.83,54277885
110,1,61.14,61270305
112,5,35.16,72327944
166,9,77.18,33327013
141,5,74.9,37076849
105,9,51.08,30598829
180,2,29.6,21330230
117,9,77.46,72765814
191,1,93.15,48782654
151,9,70.76,75516888
156,3,43.04,84041722
128,1,58.77,2582351
120,3,93,14737916
123,7,26.63,68554521
144,7,43.72,28719632
192,8,48.26,13769642
151,6,11.75,68563790
104,7,89.36,29856091
190,2,12.01,18237641
183,6,53.01,82911638
198,9,41.48,17522250
162,8,26.33,21361067
103,2,62.89,95879697
168,7,5.84,11576006
115,1,87.45,86862011
148,4,27.48,73367055
178,4,26.31,48801096
142,7,67.41,97527404
174,6,19.62,81116270
128,4,73.2,69738678
158,5,81.73,1232370
161,4,13.54,22124685
150,2,28.77,76039416
162,3,83.84,76848049
193,3,44.01,10548882
179,4,85.38,22520357
102,3,93.27,17175845
176,6,5.62,66197072
112,8,99.9,44986391
121,5,77.7,26066042
123,7,72.49,70115925
179,5,66.42,47347113
155,4,24.3,99946708
108,2,88.78,53727572
150,1,45.94,11834410
145,8,45.99,79007429
183,4,14.53,58020630
101,4,14.05,48716963
159,9,42.63,11863571
111,2,55.26,27289464
194,6,54.91,68799113
114,2,45.89,93030755
165,5,78.33,94371666
130,1,87.86,6383527
125,3,7.66,49757392
105,9,96.46,47230057
105,3,72.16,12693580
182,5,93.49,5215690
138,7,44.85,15170385
197,5,79.57,45943577
104,2,94.69,13745998
107,8,31.53,62517553
132,5,76.04,34439142
195,7,72.3,25356984
156,3,63.88,52429316
179,9,48.59,26792187
197,4,70.28,63998443
196,1,57.32,36761111
143,7,48.21,7837210
156,5,74.82,10818671
150,2,51.4,29513529
187,9,96.64,71442242
166,3,36.41,11499466
185,2,23.51,87496369
179,4,59.9,77207265
195,7,19.61,15414458
141,2,98.74,63852325
163,3,54.9,60152572
106,7,22.28,14250170
177,4,73.87,36896776
129,6,48.37,98286744
185,5,99.85,8005892
181,2,86.82,23479708
150,1,72.4,43005291
123,2,15.02,86095716
183,5,52.94,4427698
157,6,81.58,14461309
147,8,25.52,51636630
155,8,35.6,36761012
102,3,88.62,15153531
179,9,21.21,7727771
185,7,95.83,45855801
145,2,91.36,28006657
164,9,61.8,76241390
162,6,14.91,24817868
149,7,37.85,20574741
109,9,53.94,31697934
192,4,47.53,70854374
199,6,88.37,65274972
186,5,9.02,57336206
171,1,84.89,9194991
198,1,18.06,25221657
120,6,77.72,10446928
197,9,65.02,66021704
120,5,17.14,3631324
150,8,31.05,88569512
111,1,26.99,13666576
131,8,82.76,6694791
193,8,60.68,11962649
151,2,46.26,63693355
108,2,62.63,72647110
128,7,62.43,17364249
172,5,54.85,3510322
148,5,85.72,16753709
135,8,34.82,34606063
182,5,39.01,48419819
102,8,17.3,32388343
148,7,29.62,25700428
189,3,88.17,31292115
109,2,28.99,82741280
164,5,66.32,5885015
179,6,39.62,82838522
149,3,20.55,52849886
117,1,93.98,70548372
106,5,27.92,74962877
159,8,66.49,86866224
174,7,7.42,38832857
119,3,20.87,73267775
160,5,52.67,89500170
164,7,90.92,73615484
168,2,11.91,8568533
128,4,86.04,45780882
176,4,48.06,20696917
131,3,22.61,72970386
156,1,35.89,14583537
194,2,10.64,10215012
182,4,61.75,52534751
140,5,74.76,80132776
173,6,84.04,40512761
153,9,31.48,53613783
111,5,18.8,5774777
176,5,19.06,20377809
180,6,59.62,65750704
162,5,72.18,77538758
195,5,25.82,2446790
131,2,95.24,1335729
197,5,58.36,46071262
178,4,54.04,6620349
134,4,44.08,93061247
107,9,19.11,64371726
138,6,70.12,66188773
185,4,35.47,84301741
132,5,49.49,43796205
136,2,29.87,51515355
125,3,41.24,35268383
144,7,36.26,76036644
193,4,54.82,83836367
166,6,40.5,54806313
116,1,82.76,99099183
151,1,42.21,59205074
111,7,92.35,62097383
177,9,40.71,37159511
172,5,52.19,31110631
135,2,16.43,7145001
137,9,74.72,94034868
171,8,11.11,69220838
112,2,74.53,20491925
170,4,66.59,20190958
162,9,24.58,59172147
128,9,47.85,93487887
132,9,17.36,19126845
152,9,35.81,96820582
154,8,41.34,34910320
141,1,42.05,61350267
121,8,20.1,24529433
121,2,98.26,80997368
156,5,38.55,21302732
108,2,71.94,45574412
134,6,75,364119
150,8,92,20552428
167,6,46.67,84881243
199,7,95.55,50399710
187,4,92.23,50338962
189,6,56.56,94187977
187,9,44.92,40748436
192,5,95.23,33780634
173,1,8.41,74742738
134,3,10.21,7381195
125,1,53.54,84122582
112,4,60.94,65648810
195,7,49.61,15293763
193,8,13.07,31715645
113,7,70.53,51938482
152,2,7.34,71930251
156,3,79.68,69551062
197,2,85.04,93792042
135,9,22.75,34734872
123,5,36.98,14202728
176,7,32.37,89538463
165,5,86.98,48553766
195,2,9.16,24899918
148,5,23.28,72753682
175,6,82.66,24816540
189,5,39.43,83694615
100,1,29.63,74466481
171,5,57.91,73056089
181,8,82.83,1751048
136,2,50.43,67119363
187,1,16.7,8594518
147,5,75.27,7056949
184,5,12.25,24210881
132,2,27.48,89870938
164,7,62.92,46824462
137,2,86.65,46919700
101,7,95.92,49338287
145,5,73.74,59039433
119,2,34.7,68489380
195,9,13.97,49022483
119,9,86.66,65551776
126,7,8.41,45113406
149,3,11.63,49894790
104,4,63.72,23002418
184,4,36.33,49294262
158,4,75.57,75020392
160,5,73.73,23673687
101,2,6.87,6297916
169,6,77.8,64636719
193,3,60.66,93892353
178,2,93.55,97953364
146,2,31.73,25868876
120,2,29.84,25001808
102,5,97.16,16070974
110,7,76.66,41566947
199,2,13.31,37920357
137,5,59.33,34592144
190,5,27.95,93452694
196,2,88.39,8601278
100,1,67.72,35077466
196,3,32.01,71860541
119,5,29.91,77881717
184,1,42.07,70441215
114,2,13.81,80340164
185,6,64.42,52310270
175,9,88.93,3061343
164,1,68.81,13021047
110,4,31.33,46066541
156,7,35.25,27006931
197,1,20,63146677
180,6,12.87,52861017
181,6,29.58,32141528
110,5,98.3,41467732
153,1,43.87,78160163
173,6,61.41,95443249
145,4,18.13,37535407
152,4,16.04,79260022
164,6,93.21,56160925
196,3,29.09,53898999
134,8,8.32,43633531
150,6,17.59,63998382
183,1,96.41,81071906
140,6,63.43,110532
171,4,65.91,40152561
180,8,52.27,8064783
188,7,98.52,20835569
101,8,59.64,64157061
199,9,56.09,90630347
174,2,68.77,39853318
124,3,92.15,23389410
141,7,61.01,55176422
136,6,13.36,82554613
159,7,58.98,69982071
112,1,26.83,25774801
191,6,84.41,96586143
158,9,21.19,58013007
185,6,37.37,26739809
187,9,62.33,86578585
140,9,26.5,3624449
143,8,72.71,25068047
196,1,46.95,23605848
151,7,53.39,43300099
141,4,83.73,42560098
139,7,62.33,88611600
165,8,42,79444019
196,9,60.49,40001388
164,6,34.06,59964124
178,5,87.34,55446822
105,7,47.27,43251643
172,1,10.87,55542432
173,7,95.35,9309814
112,2,52.53,55813181
108,3,47.57,90403002
152,1,40.05,77811509
147,2,73.57,33491523
129,8,41.04,12409853
184,4,41.78,14793943
180,8,9.84,17396363
103,7,21.41,93734011
129,1,27.26,35844341
105,9,64.15,36315635
181,9,10,57385990
144,3,80.75,50317769
129,5,55.99,21899508
125,6,71.96,34242728
178,8,47.9,82981747
120,6,78.21,28392545
108,2,7.45,95646930
105,7,23.24,62880602
173,4,47.82,57868684
119,5,98.55,70340501
169,5,64.08,35840541
157,9,18.45,65137369
196,2,17.83,86318778
134,1,88.35,94707175
186,8,36.56,75715984
158,9,38.23,2907031
101,1,12.33,84591845
130,8,79.51,80844990
118,2,78.18,87616057
159,9,42.45,99145316
176,9,78.66,40888187
160,3,28.53,7101717
145,6,69.61,34294376
175,8,58.01,4200369
192,8,74.57,58760383
111,5,51.91,93337359
191,2,37.86,7259135
151,5,76.03,64019796
124,6,55.92,94756074
153,1,14.64,5685493
115,2,7.4,44790875
156,4,72.5,25822533
157,6,22.95,21303890
173,4,68.89,86421515
107,1,68.57,19284361
194,9,63.55,39827098
178,2,36.76,55437004
164,7,73.62,98948680
151,9,65.7,12079759
124,1,47.7,22753243
197,3,13.88,48085519
190,2,34.23,86542890
153,8,6.44,25150735
135,8,41.35,67915125
161,2,63.09,28532675
177,2,54.46,37192488
140,6,85.48,49564457
119,1,59.76,96312704
173,1,31.2,69748158
174,7,19.39,31026796
165,7,29.15,53255150
147,9,91.67,13281526
198,3,70.49,84171467
185,5,69.29,37728281
143,2,33.23,60677471
163,2,24.67,46532954
134,9,83.97,76039836
103,5,74.92,40356419
136,3,29.36,92271241
118,7,10.62,41673812
102,8,54.35,79186117
128,5,59.32,18393606
195,5,75.84,3182659
198,5,15.7,93325912
101,6,26.86,48894456
187,6,36.55,68045395
168,9,19.69,13430498
136,3,15.08,66411055
178,6,88.31,91058973
174,9,45.2,54363946
121,1,63.45,65233498
132,5,46.01,15802743
172,5,84.38,86836081
133,4,54.42,24277167
125,5,62,73355212
109,1,91.5,88001449
194,7,24.05,40923154
146,6,26.43,37059507
128,1,20.7,8931504
181,9,85.36,83378546
143,8,14.23,64046327
141,3,37.9,70710540
172,9,40.48,98305834
105,1,30.09,14117077
102,2,6.31,68133184
179,1,90.86,31210331
113,2,42.28,59448198
138,6,43.89,96837184
136,4,75.29,43696376
132,4,49.5,87147070
162,5,67.96,15235886
100,8,91.14,97662570
135,4,63.95,26961743
114,5,44.96,25992533
130,6,85.4,23559455
181,4,37.8,90390210
141,3,66.68,45055096
154,5,60.34,70486209
146,5,63.22,81989539
184,9,39.95,45711763
184,3,78.16,3014554
143,9,72.48,31405256
144,5,45.85,44603953
152,8,55.2,96857588
141,5,13.57,71026565
122,2,94.33,62315173
103,8,94.63,3473597
185,9,47.28,2710280
131,4,61.84,79870559
182,1,18.98,15305558
189,9,58.96,51129453
129,3,68.92,24210454
123,1,52.59,42859635
105,4,37.23,10296417
189,3,69.27,47304741
172,9,78.83,19369815
192,4,81.74,32436051
135,2,5.88,80589884
194,3,27.55,1827460
167,8,46.05,3021859
142,8,53.69,6129620
121,4,38.09,40856780
147,1,94.43,22604149
199,4,13.9,71787312
167,6,10.6,24746526
187,2,50.85,53092441
123,7,40.03,11904205
173,4,75.74,5800018
193,7,20.47,935715
110,2,12.76,39657282
187,9,52.82,2488554
137,5,86.29,70407488
108,3,54.05,62419017
163,2,46.03,27850220
120,4,5.43,1095234
131,3,39.78,22232601
128,9,90.82,5717255
126,3,91.39,26401157
161,4,19.02,11969679
144,3,12.02,39822369
137,7,41.49,92792241
134,8,59.93,314633
123,1,87,39038029
188,8,75.63,59963615
168,5,83.24,30424487
184,8,46.61,35617051
153,3,35.49,13116811
105,2,60.17,54209459
114,2,34.47,7717864
147,9,49.11,8225399
170,2,63.33,3394960
179,8,16.79,4675129
188,7,79.2,93648240
173,3,13.67,56432619
187,6,73.92,85100824
190,5,48.72,20959692
127,3,54.5,11158400
125,4,39.4,92596351
117,2,96.94,12992607
187,4,74.7,15809322
140,8,38.54,6807337
100,1,21.06,44335564
158,8,28.83,23562769
147,7,27.55,34354513
171,5,42.31,89689202
120,2,93.33,1785302
134,9,77.49,40401157
165,3,37.76,15448644
154,6,80.39,84138163
173,1,55.7,18781748
178,3,48.53,33808772
151,5,73.06,85128224
162,3,85.59,51872311
190,7,73.76,3091289
110,5,17.43,95261959
128,2,56.29,54692374
195,6,17.55,55821841
141,3,23.03,97654278
188,4,57.73,2458038
181,3,19.62,44709792
180,7,16.57,22964557
135,8,47.4,61628229
169,7,42.28,85938564
182,9,99.07,27302620
116,1,39.47,64962474
197,5,8.59,78949348
164,4,20.48,96844960
120,2,73.72,92710016
171,8,25.98,45532184
118,7,34.04,2869124
152,6,80.85,28741299
108,3,45.57,44767662
139,2,48.91,12398287
170,7,27.25,85495289
186,4,9.68,71127224
165,8,85.62,49152173
142,3,48.07,12442416
130,2,41.17,45859823
183,5,26.48,41644423
116,3,51.76,30391284
199,7,43.15,74784585
177,7,73.56,52185205
115,3,72.68,78538429
108,6,36.32,46168610
188,7,68.86,89224106
184,3,70.63,51309503
145,1,74.29,99896423
173,5,27.82,13494278
110,8,77.91,257428
169,9,89.62,98158652
121,6,33.1,79437578
120,5,12.72,29240159
192,1,43.35,40475158
143,9,53.46,63489606
124,2,15.26,230209
145,6,66,77965738
123,9,85.17,37879334
151,2,93.29,14426391
138,7,80.69,22774194
187,9,14.99,20234331
116,9,88.3,778091
188,7,59.78,9459632
154,3,70.43,46952073
150,7,21.28,47609556
173,1,49.97,30875067
132,9,93.17,15592248
145,7,11.2,94600414
156,7,54.79,91181350
149,3,37.5,81200375
148,8,70.18,28844563
149,2,72.05,45306969
141,5,59.9,76753305
137,6,45.34,21676086
115,3,89.53,21427534
120,1,68.63,45301285
192,9,74.26,24054867
145,5,79.34,76781056
139,2,77.8,46852496
126,6,29.84,6368807
129,8,27.98,58315019
177,6,43,61215450
137,7,41.69,89632185
122,6,82.51,2057170
146,3,45.1,29535682
184,1,48.6,66366102
149,2,7.32,30236479
178,4,77.69,30458710
179,2,16.76,85241848
173,9,16.09,73402459
197,2,27.59,1408898
163,9,17.34,8342737
127,6,97.27,99091361
137,9,83.57,59366423
130,7,54.97,45105067
108,3,77.41,27784617
111,3,49.92,39760050
173,4,20.04,81658992
148,4,26.23,45029677
162,4,64.84,95222943
188,8,46.59,52085086
152,7,74.9,39720405
177,9,53.49,12910120
140,9,46.13,46371065
110,8,90.88,93021654
197,8,54.88,5375127
191,1,71.7,13960094
104,8,22.66,75105860
183,8,33.24,46570604
193,2,8.11,86395618
199,5,51.84,13865450
117,6,17.37,89503065
144,9,15.67,53953612
170,6,99.67,18551662
183,3,53.41,47840232
125,7,88.87,93585873
166,8,24.07,31144308
152,5,6.2,44590864
167,3,58.28,43549566
111,5,24.82,80695554
169,5,76.08,29178865
162,2,6.22,26064253
169,5,60.87,74350421
186,5,88.93,17906463
123,3,96.68,65874844
197,8,48.54,21417023
154,8,90.5,11244257
157,1,79.12,26987675
122,2,64.4,56523331
113,1,44.22,78469358
147,5,41.55,34850626
196,1,13.01,53844811
184,4,95.15,58644416
108,8,13.76,308441
155,4,96.14,64508399
176,3,88.88,44614089
128,4,88.97,70000245
141,4,82.74,16756335
114,3,66.76,64114682
193,3,18.49,50093311
194,6,61.04,18399622
108,7,17.58,27002094
109,1,79.87,80685623
189,8,57.67,16319851
153,5,46.83,18422313
173,5,78.56,5482702
144,1,22.31,25064599
128,5,68.22,59991700
136,4,58.47,19228013
186,2,87.79,79345453
140,7,97.62,88897066
176,8,36.3,31974868
155,5,78.22,87007039
118,5,96.41,98191185
152,4,70.47,28101987
104,5,52.94,68422103
103,9,55.85,32897685
137,5,37.54,64062594
103,7,7.38,96082188
193,3,42.55,13449582
177,3,94.3,64737553
129,9,36.3,70029987
165,7,95.24,644907
104,9,50.78,34402689
141,2,68.96,64339955
187,1,9.84,76435645
148,4,7.76,53361929
116,3,53.16,99299941
173,9,56.06,83782718
165,9,29.77,16023161
184,1,6.6,82191191
116,4,55.6,73207382
192,7,59.96,49498462
190,4,36.79,41795484
143,5,41.71,66894179
158,2,76.2,19131924
140,2,67.24,11732662
131,2,24.24,67183180
100,7,27.54,22347763
186,8,54.09,55679589
105,6,24.16,28725336
157,4,51.16,21075353
150,7,16.75,63493597
199,5,89.56,49034530
105,9,37.16,6473631
157,1,94.11,40768489
178,4,26.23,67365043
106,2,10.54,64223865
184,8,8.01,84684097
113,8,12.43,89101131
190,2,46.13,23874114
161,6,24.18,18226911
158,5,71.95,77180773
132,4,32.87,65169452
184,9,5.08,49342994
193,9,88.63,39707338
154,2,63.04,49093414
101,3,78.74,11731412
150,8,74.71,39576071
117,2,20.97,79713368
104,5,85.05,1063882
167,3,42.68,86263757
179,6,17.19,22951779
128,8,37.26,27605905
112,7,15.08,14954429
143,7,71.55,62198493
148,9,88.28,38137884
188,4,75.8,18188837
173,5,31.67,78539600
166,5,72.9,76299575
195,9,79.27,21238628
167,8,92,23259720
195,7,26.2,1354126
140,4,27.65,52741722
197,5,33.25,19376639
198,7,84.8,59923459
141,5,46.01,33822754
194,3,78.36,50725274
188,4,54.09,93169073
186,6,50.14,76317651
105,3,63.54,84556608
149,5,46.84,47978294
100,1,82.45,73520344
167,3,38.22,79402071
124,5,53.93,77320155
168,5,32.36,64731421
128,2,51.83,82125707
160,3,94.93,784603
178,1,19.71,90912986
128,8,52.58,8457134
162,8,82.9,7319228
185,3,37.55,40355481
166,6,16.83,2115818
124,1,64.41,53548009
102,2,25.67,65241677
136,7,98.26,2221908
139,9,77.75,52074844
147,7,5.21,78938021
129,2,84.5,85373341
142,4,28.62,86450157
137,4,43.18,64302010
161,4,91.41,57443959
109,2,39.46,10483886
195,5,83.64,66285519
168,3,70.4,12660483
136,2,77.16,3265895
175,4,14.88,26242101
186,9,94.33,84145352
138,7,92.98,92815667
159,8,10.93,81804658
159,3,91.78,83786891
107,1,61.13,70821512
111,1,73.45,76670053
120,2,6.59,88387253
105,2,43.44,17530088
149,3,57.86,12584529
115,2,62.48,38072710
187,7,9.24,39663252
186,3,83.73,14665806
152,1,75.63,31671927
176,7,43.94,12712595
147,3,7.08,1736991
115,2,14.33,67816019
117,8,6.41,93871358
140,4,52.03,79901222
113,1,78.81,57108193
199,2,12.92,3495971
114,1,84.8,35366072
123,9,83.15,71897783
137,2,24.81,20923341
108,3,65.75,9017474
120,9,70.43,3423158
127,5,99.81,60197344
159,9,59.11,63581461
109,7,52.05,56198584
138,5,38.54,3087312
188,2,95.09,6729738
127,6,45.2,48049160
157,5,11.03,98054688
156,6,53.59,73957560
192,4,94.77,70683561
172,8,95.04,23598706
147,2,51.36,1064124
193,9,39.25,26400297
186,8,65.73,67735600
127,6,15.77,49136029
165,2,94.76,70593891
180,2,62.2,48104210
153,4,6.92,84608215
126,2,59.3,50943432
117,7,90.91,30843240
182,7,59.86,29107384
121,1,59.17,69602320
148,7,22.21,98395521
162,2,57.49,60284181
178,4,77.31,1963502
164,5,7.95,50146123
145,1,24.31,20238629
104,6,68.53,16216389
104,2,56.91,89248928
109,1,74.29,56080315
173,8,6.24,58033210
152,1,8.02,28711995
188,8,90.57,15770868
175,7,47.94,44183011
196,2,31.41,54489172
130,6,83.97,56253696
124,8,98.58,30032507
109,9,32.62,95311272
109,2,54.35,93168762
156,3,80.13,58445624
115,5,5.58,89227176
161,2,84.99,621229
199,3,20.44,43544851
180,4,7.82,89606841
